id,effectiveTime,active,moduleId,conceptId,languageCode,typeId,term,caseSignificanceId,last_updated
214017,20170731,1,900000000000207008,126926005,en,900000000000013009,Neoplasm of breast,900000000000448009,2025-09-12 18:23:43
215016,20020131,1,900000000000207008,126927001,en,900000000000013009,Neoplasm of female breast,900000000000020002,2025-09-12 18:23:43
215016,20170731,1,900000000000207008,126927001,en,900000000000013009,Neoplasm of female breast,900000000000448009,2025-09-12 18:23:43
216015,20020131,1,900000000000207008,126928006,en,900000000000013009,Neoplasm of nipple of female breast,900000000000020002,2025-09-12 18:23:43
216015,20170731,1,900000000000207008,126928006,en,900000000000013009,Neoplasm of nipple of female breast,900000000000448009,2025-09-12 18:23:43
217012,20020131,1,900000000000207008,126929003,en,900000000000013009,Neoplasm of areola of female breast,900000000000020002,2025-09-12 18:23:43
217012,20170731,1,900000000000207008,126929003,en,900000000000013009,Neoplasm of areola of female breast,900000000000448009,2025-09-12 18:23:43
218019,20020131,1,900000000000207008,126930008,en,900000000000013009,Neoplasm of central portion of female breast,900000000000020002,2025-09-12 18:23:43
218019,20170731,1,900000000000207008,126930008,en,900000000000013009,Neoplasm of central portion of female breast,900000000000448009,2025-09-12 18:23:43
219010,20020131,1,900000000000207008,126931007,en,900000000000013009,Neoplasm of upper inner quadrant of female breast,900000000000020002,2025-09-12 18:23:43
219010,20170731,1,900000000000207008,126931007,en,900000000000013009,Neoplasm of upper inner quadrant of female breast,900000000000448009,2025-09-12 18:23:43
220016,20020131,1,900000000000207008,126932000,en,900000000000013009,Neoplasm of lower inner quadrant of female breast,900000000000020002,2025-09-12 18:23:43
220016,20170731,1,900000000000207008,126932000,en,900000000000013009,Neoplasm of lower inner quadrant of female breast,900000000000448009,2025-09-12 18:23:43
221017,20020131,1,900000000000207008,126933005,en,900000000000013009,Neoplasm of upper outer quadrant of female breast,900000000000020002,2025-09-12 18:23:43
221017,20170731,1,900000000000207008,126933005,en,900000000000013009,Neoplasm of upper outer quadrant of female breast,900000000000448009,2025-09-12 18:23:43
222012,20020131,1,900000000000207008,126934004,en,900000000000013009,Neoplasm of lower outer quadrant of female breast,900000000000020002,2025-09-12 18:23:43
222012,20170731,1,900000000000207008,126934004,en,900000000000013009,Neoplasm of lower outer quadrant of female breast,900000000000448009,2025-09-12 18:23:43
223019,20020131,1,900000000000207008,126935003,en,900000000000013009,Neoplasm of axillary tail of female breast,900000000000020002,2025-09-12 18:23:43
223019,20170731,1,900000000000207008,126935003,en,900000000000013009,Neoplasm of axillary tail of female breast,900000000000448009,2025-09-12 18:23:43
224013,20020131,1,900000000000207008,126936002,en,900000000000013009,Neoplasm of ectopic female breast tissue,900000000000020002,2025-09-12 18:23:43
224013,20170731,1,900000000000207008,126936002,en,900000000000013009,Neoplasm of ectopic female breast tissue,900000000000448009,2025-09-12 18:23:43
225014,20020131,1,900000000000207008,126937006,en,900000000000013009,Neoplasm of male breast,900000000000020002,2025-09-12 18:23:43
225014,20170731,1,900000000000207008,126937006,en,900000000000013009,Neoplasm of male breast,900000000000448009,2025-09-12 18:23:43
226010,20020131,1,900000000000207008,126938001,en,900000000000013009,Neoplasm of nipple of male breast,900000000000020002,2025-09-12 18:23:43
226010,20170731,1,900000000000207008,126938001,en,900000000000013009,Neoplasm of nipple of male breast,900000000000448009,2025-09-12 18:23:43
227018,20020131,1,900000000000207008,126939009,en,900000000000013009,Neoplasm of areola of male breast,900000000000020002,2025-09-12 18:23:43
227018,20170731,1,900000000000207008,126939009,en,900000000000013009,Neoplasm of areola of male breast,900000000000448009,2025-09-12 18:23:43
228011,20020131,1,900000000000207008,126940006,en,900000000000013009,Neoplasm of ectopic male breast tissue,900000000000020002,2025-09-12 18:23:43
228011,20170731,1,900000000000207008,126940006,en,900000000000013009,Neoplasm of ectopic male breast tissue,900000000000448009,2025-09-12 18:23:43
229015,20020131,1,900000000000207008,126941005,en,900000000000013009,Subdural hemorrhage due to birth trauma,900000000000020002,2025-09-12 18:23:43
229015,20170731,1,900000000000207008,126941005,en,900000000000013009,Subdural hemorrhage due to birth trauma,900000000000448009,2025-09-12 18:23:43
231012,20020131,1,900000000000207008,126943008,en,900000000000013009,Separation anxiety,900000000000020002,2025-09-12 18:23:43
231012,20170731,1,900000000000207008,126943008,en,900000000000013009,Separation anxiety,900000000000448009,2025-09-12 18:23:43
232017,20020131,1,900000000000207008,126944002,en,900000000000013009,Hypoxic-ischemic brain injury,900000000000020002,2025-09-12 18:23:43
232017,20140731,0,900000000000207008,126944002,en,900000000000013009,Hypoxic-ischemic brain injury,900000000000020002,2025-09-12 18:23:43
233010,20020131,1,900000000000207008,126945001,en,900000000000013009,Perinatal anoxic-ischemic brain injury,900000000000020002,2025-09-12 18:23:43
233010,20170731,1,900000000000207008,126945001,en,900000000000013009,Perinatal anoxic-ischemic brain injury,900000000000448009,2025-09-12 18:23:43
234016,20020131,1,900000000000207008,126946000,en,900000000000013009,Excessive cerumen in ear canal,900000000000020002,2025-09-12 18:23:43
234016,20170731,1,900000000000207008,126946000,en,900000000000013009,Excessive cerumen in ear canal,900000000000448009,2025-09-12 18:23:43
235015,20020131,1,900000000000207008,126947009,en,900000000000013009,Cerebellopontine angle tumor,900000000000020002,2025-09-12 18:23:43
235015,20170731,1,900000000000207008,126947009,en,900000000000013009,Cerebellopontine angle tumor,900000000000448009,2025-09-12 18:23:43
236019,20020131,1,900000000000207008,126948004,en,900000000000013009,Cerebellopontine angle meningioma,900000000000020002,2025-09-12 18:23:43
236019,20170731,1,900000000000207008,126948004,en,900000000000013009,Cerebellopontine angle meningioma,900000000000448009,2025-09-12 18:23:43
237011,20020131,1,900000000000207008,126949007,en,900000000000013009,Acoustic neuroma,900000000000020002,2025-09-12 18:23:43
237011,20170731,1,900000000000207008,126949007,en,900000000000013009,Acoustic neuroma,900000000000448009,2025-09-12 18:23:43
238018,20020131,1,900000000000207008,126950007,en,900000000000013009,Neoplasm of nervous system,900000000000020002,2025-09-12 18:23:43
238018,20170731,1,900000000000207008,126950007,en,900000000000013009,Neoplasm of nervous system,900000000000448009,2025-09-12 18:23:43
239014,20020131,1,900000000000207008,126951006,en,900000000000013009,Neoplasm of central nervous system,900000000000020002,2025-09-12 18:23:43
239014,20170731,1,900000000000207008,126951006,en,900000000000013009,Neoplasm of central nervous system,900000000000448009,2025-09-12 18:23:43
240011,20020131,1,900000000000207008,126952004,en,900000000000013009,Neoplasm of brain,900000000000020002,2025-09-12 18:23:43
240011,20170731,1,900000000000207008,126952004,en,900000000000013009,Neoplasm of brain,900000000000448009,2025-09-12 18:23:43
241010,20020131,1,900000000000207008,126953009,en,900000000000013009,Neoplasm of cerebrum,900000000000020002,2025-09-12 18:23:43
241010,20170731,1,900000000000207008,126953009,en,900000000000013009,Neoplasm of cerebrum,900000000000448009,2025-09-12 18:23:43
242015,20020131,1,900000000000207008,126954003,en,900000000000013009,Neoplasm of frontal lobe,900000000000020002,2025-09-12 18:23:43
242015,20170731,1,900000000000207008,126954003,en,900000000000013009,Neoplasm of frontal lobe,900000000000448009,2025-09-12 18:23:43
243013,20020131,1,900000000000207008,126955002,en,900000000000013009,Neoplasm of temporal lobe,900000000000020002,2025-09-12 18:23:43
243013,20170731,1,900000000000207008,126955002,en,900000000000013009,Neoplasm of temporal lobe,900000000000448009,2025-09-12 18:23:43
244019,20020131,1,900000000000207008,126956001,en,900000000000013009,Neoplasm of parietal lobe,900000000000020002,2025-09-12 18:23:43
244019,20170731,1,900000000000207008,126956001,en,900000000000013009,Neoplasm of parietal lobe,900000000000448009,2025-09-12 18:23:43
245018,20020131,1,900000000000207008,126957005,en,900000000000013009,Neoplasm of occipital lobe,900000000000020002,2025-09-12 18:23:43
245018,20170731,1,900000000000207008,126957005,en,900000000000013009,Neoplasm of occipital lobe,900000000000448009,2025-09-12 18:23:43
246017,20020131,1,900000000000207008,126958000,en,900000000000013009,Neoplasm of cerebral ventricle,900000000000020002,2025-09-12 18:23:43
246017,20170731,1,900000000000207008,126958000,en,900000000000013009,Neoplasm of cerebral ventricle,900000000000448009,2025-09-12 18:23:43
246017,20250401,0,900000000000207008,126958000,en,900000000000013009,Neoplasm of cerebral ventricle,900000000000448009,2025-09-12 18:23:43
247014,20020131,1,900000000000207008,126959008,en,900000000000013009,Neoplasm of cerebral meninges,900000000000020002,2025-09-12 18:23:43
247014,20170731,1,900000000000207008,126959008,en,900000000000013009,Neoplasm of cerebral meninges,900000000000448009,2025-09-12 18:23:43
248016,20020131,1,900000000000207008,126960003,en,900000000000013009,Neoplasm of cerebellum,900000000000020002,2025-09-12 18:23:43
248016,20170731,1,900000000000207008,126960003,en,900000000000013009,Neoplasm of cerebellum,900000000000448009,2025-09-12 18:23:43
249012,20020131,1,900000000000207008,126961004,en,900000000000013009,Neoplasm of brain stem,900000000000020002,2025-09-12 18:23:43
249012,20170731,1,900000000000207008,126961004,en,900000000000013009,Neoplasm of brain stem,900000000000448009,2025-09-12 18:23:43
250012,20020131,1,900000000000207008,126962006,en,900000000000013009,Neoplasm of spinal cord,900000000000020002,2025-09-12 18:23:43
250012,20170731,1,900000000000207008,126962006,en,900000000000013009,Neoplasm of spinal cord,900000000000448009,2025-09-12 18:23:43
251011,20020131,1,900000000000207008,126963001,en,900000000000013009,Neoplasm of cauda equina,900000000000020002,2025-09-12 18:23:43
251011,20170731,1,900000000000207008,126963001,en,900000000000013009,Neoplasm of cauda equina,900000000000448009,2025-09-12 18:23:43
252016,20020131,1,900000000000207008,126964007,en,900000000000013009,Neoplasm of spinal meninges,900000000000020002,2025-09-12 18:23:43
252016,20170731,1,900000000000207008,126964007,en,900000000000013009,Neoplasm of spinal meninges,900000000000448009,2025-09-12 18:23:43
253014,20020131,1,900000000000207008,126965008,en,900000000000013009,Neoplasm of meninges,900000000000020002,2025-09-12 18:23:43
253014,20170731,1,900000000000207008,126965008,en,900000000000013009,Neoplasm of meninges,900000000000448009,2025-09-12 18:23:43
254015,20020131,1,900000000000207008,126966009,en,900000000000013009,Neoplasm of cranial nerve,900000000000020002,2025-09-12 18:23:43
254015,20170731,1,900000000000207008,126966009,en,900000000000013009,Neoplasm of cranial nerve,900000000000448009,2025-09-12 18:23:43
255019,20020131,1,900000000000207008,126967000,en,900000000000013009,Neoplasm of olfactory nerve,900000000000020002,2025-09-12 18:23:43
255019,20170731,1,900000000000207008,126967000,en,900000000000013009,Neoplasm of olfactory nerve,900000000000448009,2025-09-12 18:23:43
256018,20020131,1,900000000000207008,126968005,en,900000000000013009,Neoplasm of optic nerve,900000000000020002,2025-09-12 18:23:43
256018,20170731,1,900000000000207008,126968005,en,900000000000013009,Neoplasm of optic nerve,900000000000448009,2025-09-12 18:23:43
257010,20020131,1,900000000000207008,126969002,en,900000000000013009,Neoplasm of oculomotor nerve,900000000000020002,2025-09-12 18:23:43
257010,20170731,1,900000000000207008,126969002,en,900000000000013009,Neoplasm of oculomotor nerve,900000000000448009,2025-09-12 18:23:43
258017,20020131,1,900000000000207008,126970001,en,900000000000013009,Neoplasm of trochlear nerve,900000000000020002,2025-09-12 18:23:43
258017,20170731,1,900000000000207008,126970001,en,900000000000013009,Neoplasm of trochlear nerve,900000000000448009,2025-09-12 18:23:43
259013,20020131,1,900000000000207008,126971002,en,900000000000013009,Neoplasm of trigeminal nerve,900000000000020002,2025-09-12 18:23:43
259013,20170731,1,900000000000207008,126971002,en,900000000000013009,Neoplasm of trigeminal nerve,900000000000448009,2025-09-12 18:23:43
260015,20020131,1,900000000000207008,126972009,en,900000000000013009,Neoplasm of abducens nerve,900000000000020002,2025-09-12 18:23:43
260015,20170731,1,900000000000207008,126972009,en,900000000000013009,Neoplasm of abducens nerve,900000000000448009,2025-09-12 18:23:43
261016,20020131,1,900000000000207008,126973004,en,900000000000013009,Neoplasm of facial nerve,900000000000020002,2025-09-12 18:23:43
261016,20170731,1,900000000000207008,126973004,en,900000000000013009,Neoplasm of facial nerve,900000000000448009,2025-09-12 18:23:43
262011,20020131,1,900000000000207008,126974005,en,900000000000013009,Neoplasm of acoustic nerve,900000000000020002,2025-09-12 18:23:43
262011,20170731,1,900000000000207008,126974005,en,900000000000013009,Neoplasm of acoustic nerve,900000000000448009,2025-09-12 18:23:43
263018,20020131,1,900000000000207008,126975006,en,900000000000013009,Neoplasm of glossopharyngeal nerve,900000000000020002,2025-09-12 18:23:43
263018,20170731,1,900000000000207008,126975006,en,900000000000013009,Neoplasm of glossopharyngeal nerve,900000000000448009,2025-09-12 18:23:43
264012,20020131,1,900000000000207008,126976007,en,900000000000013009,Neoplasm of vagus nerve,900000000000020002,2025-09-12 18:23:43
264012,20170731,1,900000000000207008,126976007,en,900000000000013009,Neoplasm of vagus nerve,900000000000448009,2025-09-12 18:23:43
265013,20020131,1,900000000000207008,126977003,en,900000000000013009,Neoplasm of accessory nerve,900000000000020002,2025-09-12 18:23:43
265013,20170731,1,900000000000207008,126977003,en,900000000000013009,Neoplasm of accessory nerve,900000000000448009,2025-09-12 18:23:43
266014,20020131,1,900000000000207008,126978008,en,900000000000013009,Neoplasm of hypoglossal nerve,900000000000020002,2025-09-12 18:23:43
266014,20170731,1,900000000000207008,126978008,en,900000000000013009,Neoplasm of hypoglossal nerve,900000000000448009,2025-09-12 18:23:43
267017,20020131,1,900000000000207008,126979000,en,900000000000013009,Neoplasm of autonomic nerve,900000000000020002,2025-09-12 18:23:43
267017,20170731,1,900000000000207008,126979000,en,900000000000013009,Neoplasm of autonomic nerve,900000000000448009,2025-09-12 18:23:43
268010,20020131,1,900000000000207008,126980002,en,900000000000013009,Neoplasm of peripheral nerve,900000000000020002,2025-09-12 18:23:43
268010,20170731,1,900000000000207008,126980002,en,900000000000013009,Neoplasm of peripheral nerve,900000000000448009,2025-09-12 18:23:43
269019,20020131,1,900000000000207008,126981003,en,900000000000013009,Neoplasm of peripheral nerve of head AND/OR neck,900000000000020002,2025-09-12 18:23:43
270018,20020131,1,900000000000207008,126982005,en,900000000000013009,Neoplasm of peripheral nerves of head,900000000000020002,2025-09-12 18:23:43
270018,20170731,1,900000000000207008,126982005,en,900000000000013009,Neoplasm of peripheral nerves of head,900000000000448009,2025-09-12 18:23:43
271019,20020131,1,900000000000207008,126983000,en,900000000000013009,Neoplasm of peripheral nerves of face,900000000000020002,2025-09-12 18:23:43
271019,20170731,1,900000000000207008,126983000,en,900000000000013009,Neoplasm of peripheral nerves of face,900000000000448009,2025-09-12 18:23:43
272014,20020131,1,900000000000207008,126984006,en,900000000000013009,Neoplasm of peripheral nerves of neck,900000000000020002,2025-09-12 18:23:43
272014,20170731,1,900000000000207008,126984006,en,900000000000013009,Neoplasm of peripheral nerves of neck,900000000000448009,2025-09-12 18:23:43
274010,20020131,1,900000000000207008,126986008,en,900000000000013009,Neoplasm of peripheral nerves of upper limb,900000000000020002,2025-09-12 18:23:43
274010,20170731,1,900000000000207008,126986008,en,900000000000013009,Neoplasm of peripheral nerves of upper limb,900000000000448009,2025-09-12 18:23:43
275011,20020131,1,900000000000207008,126987004,en,900000000000013009,Neoplasm of peripheral nerves of shoulder,900000000000020002,2025-09-12 18:23:43
275011,20170731,1,900000000000207008,126987004,en,900000000000013009,Neoplasm of peripheral nerves of shoulder,900000000000448009,2025-09-12 18:23:43
277015,20020131,1,900000000000207008,126989001,en,900000000000013009,Neoplasm of peripheral nerves of lower limb,900000000000020002,2025-09-12 18:23:43
277015,20170731,1,900000000000207008,126989001,en,900000000000013009,Neoplasm of peripheral nerves of lower limb,900000000000448009,2025-09-12 18:23:43
278013,20020131,1,900000000000207008,126990005,en,900000000000013009,Neoplasm of peripheral nerves of hip,900000000000020002,2025-09-12 18:23:43
278013,20170731,1,900000000000207008,126990005,en,900000000000013009,Neoplasm of peripheral nerves of hip,900000000000448009,2025-09-12 18:23:43
279017,20020131,1,900000000000207008,126991009,en,900000000000013009,Neoplasm of peripheral nerves of thorax,900000000000020002,2025-09-12 18:23:43
279017,20170731,1,900000000000207008,126991009,en,900000000000013009,Neoplasm of peripheral nerves of thorax,900000000000448009,2025-09-12 18:23:43
280019,20020131,1,900000000000207008,126992002,en,900000000000013009,Neoplasm of peripheral nerves of abdomen,900000000000020002,2025-09-12 18:23:43
280019,20170731,1,900000000000207008,126992002,en,900000000000013009,Neoplasm of peripheral nerves of abdomen,900000000000448009,2025-09-12 18:23:43
281015,20020131,1,900000000000207008,126993007,en,900000000000013009,Neoplasm of peripheral nerves of pelvis,900000000000020002,2025-09-12 18:23:43
281015,20170731,1,900000000000207008,126993007,en,900000000000013009,Neoplasm of peripheral nerves of pelvis,900000000000448009,2025-09-12 18:23:43
281015,20190731,0,900000000000207008,126993007,en,900000000000013009,Neoplasm of peripheral nerves of pelvis,900000000000448009,2025-09-12 18:23:43
282010,20020131,1,900000000000207008,126994001,en,900000000000013009,Neoplasm of peripheral nerves of trunk,900000000000020002,2025-09-12 18:23:43
282010,20170731,1,900000000000207008,126994001,en,900000000000013009,Neoplasm of peripheral nerves of trunk,900000000000448009,2025-09-12 18:23:43
283017,20020131,1,900000000000207008,126995000,en,900000000000013009,Neoplasm of eye,900000000000020002,2025-09-12 18:23:43
283017,20170731,1,900000000000207008,126995000,en,900000000000013009,Neoplasm of eye,900000000000448009,2025-09-12 18:23:43
284011,20020131,1,900000000000207008,126996004,en,900000000000013009,Neoplasm of conjunctiva,900000000000020002,2025-09-12 18:23:43
284011,20170731,1,900000000000207008,126996004,en,900000000000013009,Neoplasm of conjunctiva,900000000000448009,2025-09-12 18:23:43
285012,20020131,1,900000000000207008,126997008,en,900000000000013009,Neoplasm of cornea,900000000000020002,2025-09-12 18:23:43
285012,20170731,1,900000000000207008,126997008,en,900000000000013009,Neoplasm of cornea,900000000000448009,2025-09-12 18:23:43
286013,20020131,1,900000000000207008,126998003,en,900000000000013009,Neoplasm of ciliary body,900000000000020002,2025-09-12 18:23:43
286013,20170731,1,900000000000207008,126998003,en,900000000000013009,Neoplasm of ciliary body,900000000000448009,2025-09-12 18:23:43
287016,20020131,1,900000000000207008,126999006,en,900000000000013009,Neoplasm of sclera,900000000000020002,2025-09-12 18:23:43
287016,20170731,1,900000000000207008,126999006,en,900000000000013009,Neoplasm of sclera,900000000000448009,2025-09-12 18:23:43
288014,20020131,1,900000000000207008,127000009,en,900000000000013009,Neoplasm of uveal tract,900000000000020002,2025-09-12 18:23:43
288014,20170731,1,900000000000207008,127000009,en,900000000000013009,Neoplasm of uveal tract,900000000000448009,2025-09-12 18:23:43
289018,20020131,1,900000000000207008,127001008,en,900000000000013009,Neoplasm of choroid,900000000000020002,2025-09-12 18:23:43
289018,20170731,1,900000000000207008,127001008,en,900000000000013009,Neoplasm of choroid,900000000000448009,2025-09-12 18:23:43
290010,20020131,1,900000000000207008,127002001,en,900000000000013009,Neoplasm of retina,900000000000020002,2025-09-12 18:23:43
290010,20170731,1,900000000000207008,127002001,en,900000000000013009,Neoplasm of retina,900000000000448009,2025-09-12 18:23:43
291014,20020131,1,900000000000207008,127003006,en,900000000000013009,Neoplasm of orbit,900000000000020002,2025-09-12 18:23:43
291014,20170731,1,900000000000207008,127003006,en,900000000000013009,Neoplasm of orbit,900000000000448009,2025-09-12 18:23:43
292019,20020131,1,900000000000207008,127004000,en,900000000000013009,Neoplasm of lacrimal gland,900000000000020002,2025-09-12 18:23:43
292019,20170731,1,900000000000207008,127004000,en,900000000000013009,Neoplasm of lacrimal gland,900000000000448009,2025-09-12 18:23:43
293012,20020131,1,900000000000207008,127005004,en,900000000000013009,Neoplasm of lacrimal duct,900000000000020002,2025-09-12 18:23:43
293012,20170731,1,900000000000207008,127005004,en,900000000000013009,Neoplasm of lacrimal duct,900000000000448009,2025-09-12 18:23:43
294018,20020131,1,900000000000207008,127006003,en,900000000000013009,Neoplasm of middle ear,900000000000020002,2025-09-12 18:23:43
294018,20170731,1,900000000000207008,127006003,en,900000000000013009,Neoplasm of middle ear,900000000000448009,2025-09-12 18:23:43
296016,20020131,1,900000000000207008,127008002,en,900000000000013009,Neoplasm of mastoid air cells,900000000000020002,2025-09-12 18:23:43
296016,20170731,1,900000000000207008,127008002,en,900000000000013009,Neoplasm of mastoid air cells,900000000000448009,2025-09-12 18:23:43
297013,20020131,1,900000000000207008,127009005,en,900000000000013009,Disorder of endocrine receptor,900000000000020002,2025-09-12 18:23:43
297013,20170731,1,900000000000207008,127009005,en,900000000000013009,Disorder of endocrine receptor,900000000000448009,2025-09-12 18:23:43
299011,20020131,1,900000000000207008,127011001,en,900000000000013009,Diabetic sensory polyneuropathy,900000000000020002,2025-09-12 18:23:43
299011,20170731,1,900000000000207008,127011001,en,900000000000013009,Diabetic sensory polyneuropathy,900000000000448009,2025-09-12 18:23:43
299011,20200131,0,900000000000207008,127011001,en,900000000000013009,Diabetic sensory polyneuropathy,900000000000448009,2025-09-12 18:23:43
300015,20020131,1,900000000000207008,127012008,en,900000000000013009,Lipoatrophic diabetes,900000000000020002,2025-09-12 18:23:43
300015,20170731,1,900000000000207008,127012008,en,900000000000013009,Lipoatrophic diabetes,900000000000448009,2025-09-12 18:23:43
301016,20020131,1,900000000000207008,127013003,en,900000000000013009,Diabetic renal disease,900000000000020002,2025-09-12 18:23:43
301016,20170731,1,900000000000207008,127013003,en,900000000000013009,Diabetic renal disease,900000000000448009,2025-09-12 18:23:43
302011,20020131,1,900000000000207008,127014009,en,900000000000013009,Diabetic peripheral angiopathy,900000000000020002,2025-09-12 18:23:43
302011,20170731,1,900000000000207008,127014009,en,900000000000013009,Diabetic peripheral angiopathy,900000000000448009,2025-09-12 18:23:43
303018,20020131,1,900000000000207008,127015005,en,900000000000013009,Neoplasm of endocrine gland,900000000000020002,2025-09-12 18:23:43
303018,20170731,1,900000000000207008,127015005,en,900000000000013009,Neoplasm of endocrine gland,900000000000448009,2025-09-12 18:23:43
304012,20020131,1,900000000000207008,127016006,en,900000000000013009,Neoplasm of multiple endocrine glands,900000000000020002,2025-09-12 18:23:43
304012,20170731,1,900000000000207008,127016006,en,900000000000013009,Neoplasm of multiple endocrine glands,900000000000448009,2025-09-12 18:23:43
306014,20020131,1,900000000000207008,127018007,en,900000000000013009,Neoplasm of thyroid gland,900000000000020002,2025-09-12 18:23:43
306014,20170731,1,900000000000207008,127018007,en,900000000000013009,Neoplasm of thyroid gland,900000000000448009,2025-09-12 18:23:43
307017,20020131,1,900000000000207008,127019004,en,900000000000013009,Neoplasm of thyroglossal duct,900000000000020002,2025-09-12 18:23:43
307017,20170731,1,900000000000207008,127019004,en,900000000000013009,Neoplasm of thyroglossal duct,900000000000448009,2025-09-12 18:23:43
308010,20020131,1,900000000000207008,127020005,en,900000000000013009,Neoplasm of parathyroid gland,900000000000020002,2025-09-12 18:23:43
308010,20170731,1,900000000000207008,127020005,en,900000000000013009,Neoplasm of parathyroid gland,900000000000448009,2025-09-12 18:23:43
309019,20020131,1,900000000000207008,127021009,en,900000000000013009,Neoplasm of adrenal gland,900000000000020002,2025-09-12 18:23:43
309019,20170731,1,900000000000207008,127021009,en,900000000000013009,Neoplasm of adrenal gland,900000000000448009,2025-09-12 18:23:43
310012,20020131,1,900000000000207008,127022002,en,900000000000013009,Neoplasm of adrenal cortex,900000000000020002,2025-09-12 18:23:43
310012,20170731,1,900000000000207008,127022002,en,900000000000013009,Neoplasm of adrenal cortex,900000000000448009,2025-09-12 18:23:43
311011,20020131,1,900000000000207008,127023007,en,900000000000013009,Neoplasm of adrenal medulla,900000000000020002,2025-09-12 18:23:43
311011,20170731,1,900000000000207008,127023007,en,900000000000013009,Neoplasm of adrenal medulla,900000000000448009,2025-09-12 18:23:43
312016,20020131,1,900000000000207008,127024001,en,900000000000013009,Neoplasm of pituitary gland,900000000000020002,2025-09-12 18:23:43
312016,20170731,1,900000000000207008,127024001,en,900000000000013009,Neoplasm of pituitary gland,900000000000448009,2025-09-12 18:23:43
313014,20020131,1,900000000000207008,127025000,en,900000000000013009,Neoplasm of craniopharyngeal duct,900000000000020002,2025-09-12 18:23:43
313014,20170731,1,900000000000207008,127025000,en,900000000000013009,Neoplasm of craniopharyngeal duct,900000000000448009,2025-09-12 18:23:43
314015,20020131,1,900000000000207008,127026004,en,900000000000013009,Neoplasm of pineal gland,900000000000020002,2025-09-12 18:23:43
314015,20170731,1,900000000000207008,127026004,en,900000000000013009,Neoplasm of pineal gland,900000000000448009,2025-09-12 18:23:43
315019,20020131,1,900000000000207008,127027008,en,900000000000013009,Neoplasm of paraganglion,900000000000020002,2025-09-12 18:23:43
315019,20170731,1,900000000000207008,127027008,en,900000000000013009,Neoplasm of paraganglion,900000000000448009,2025-09-12 18:23:43
316018,20020131,1,900000000000207008,127028003,en,900000000000013009,Neoplasm of carotid body,900000000000020002,2025-09-12 18:23:43
316018,20170731,1,900000000000207008,127028003,en,900000000000013009,Neoplasm of carotid body,900000000000448009,2025-09-12 18:23:43
317010,20020131,1,900000000000207008,127029006,en,900000000000013009,Neoplasm of aortic body,900000000000020002,2025-09-12 18:23:43
317010,20170731,1,900000000000207008,127029006,en,900000000000013009,Neoplasm of aortic body,900000000000448009,2025-09-12 18:23:43
318017,20020131,1,900000000000207008,127030001,en,900000000000013009,Neoplasm of glomus jugulare,900000000000020002,2025-09-12 18:23:43
318017,20170731,1,900000000000207008,127030001,en,900000000000013009,Neoplasm of glomus jugulare,900000000000448009,2025-09-12 18:23:43
319013,20020131,1,900000000000207008,127031002,en,900000000000013009,Neoplasm of para-aortic body,900000000000020002,2025-09-12 18:23:43
319013,20170731,1,900000000000207008,127031002,en,900000000000013009,Neoplasm of para-aortic body,900000000000448009,2025-09-12 18:23:43
320019,20020131,1,900000000000207008,127032009,en,900000000000013009,Neoplasm of coccygeal body,900000000000020002,2025-09-12 18:23:43
320019,20170731,1,900000000000207008,127032009,en,900000000000013009,Neoplasm of coccygeal body,900000000000448009,2025-09-12 18:23:43
321015,20020131,1,900000000000207008,127033004,en,900000000000013009,Abnormally increased cellular element of blood,900000000000020002,2025-09-12 18:23:43
321015,20170731,1,900000000000207008,127033004,en,900000000000013009,Abnormally increased cellular element of blood,900000000000448009,2025-09-12 18:23:43
322010,20020131,1,900000000000207008,127034005,en,900000000000013009,Pancytopenia,900000000000020002,2025-09-12 18:23:43
322010,20170731,1,900000000000207008,127034005,en,900000000000013009,Pancytopenia,900000000000448009,2025-09-12 18:23:43
323017,20020131,1,900000000000207008,127035006,en,900000000000013009,Bone marrow disorder,900000000000020002,2025-09-12 18:23:43
323017,20170731,1,900000000000207008,127035006,en,900000000000013009,Bone marrow disorder,900000000000448009,2025-09-12 18:23:43
324011,20020131,1,900000000000207008,127036007,en,900000000000013009,Cytochrome b>3< deficiency,900000000000020002,2025-09-12 18:23:43
324011,20170731,1,900000000000207008,127036007,en,900000000000013009,Cytochrome b>3< deficiency,900000000000448009,2025-09-12 18:23:43
325012,20020131,1,900000000000207008,127037003,en,900000000000013009,Toxic methemoglobinemia with cyanosis,900000000000020002,2025-09-12 18:23:43
325012,20170731,1,900000000000207008,127037003,en,900000000000013009,Toxic methemoglobinemia with cyanosis,900000000000448009,2025-09-12 18:23:43
326013,20020131,1,900000000000207008,127038008,en,900000000000013009,Hereditary hemoglobinopathy due to globin chain mutation,900000000000020002,2025-09-12 18:23:43
326013,20170731,1,900000000000207008,127038008,en,900000000000013009,Hereditary hemoglobinopathy due to globin chain mutation,900000000000448009,2025-09-12 18:23:43
327016,20020131,1,900000000000207008,127039000,en,900000000000013009,Acquired hemoglobinopathy,900000000000020002,2025-09-12 18:23:43
327016,20170731,1,900000000000207008,127039000,en,900000000000013009,Acquired hemoglobinopathy,900000000000448009,2025-09-12 18:23:43
328014,20020131,1,900000000000207008,127040003,en,900000000000013009,Sickle cell anemia,900000000000020002,2025-09-12 18:23:43
